timestamp,elapsed_sec,ram_used_gb,ram_total_gb,vram_used_gb,vram_total_gb,disk_read_mb_s,disk_write_mb_s,cpu_pct
1768850170.65,0.1,7.07,16.0,5.86,16.0,0.0,0.0,0.0
1768850171.26,0.71,7.22,16.0,5.74,16.0,0.0,0.0,3.4
1768850171.86,1.32,7.45,16.0,5.73,16.0,0.0,0.0,0.0
1768850172.44,1.9,7.72,16.0,5.73,16.0,0.0,0.0,0.0
1768850173.02,2.47,7.81,16.0,5.72,16.0,0.0,0.0,0.0
1768850173.61,3.06,8.03,16.0,5.7,16.0,0.0,0.0,0.0
1768850174.2,3.65,8.37,16.0,6.15,16.0,0.0,0.0,6.6
1768850174.82,4.28,8.99,16.0,6.19,16.0,0.0,0.0,100.0
1768850175.39,4.85,9.05,16.0,6.19,16.0,0.0,0.0,100.0
1768850175.97,5.42,9.04,16.0,6.19,16.0,0.0,0.0,100.0
1768850176.53,5.99,9.02,16.0,6.19,16.0,0.0,0.0,100.0
1768850177.12,6.58,9.05,16.0,6.2,16.0,0.0,0.0,100.0
1768850177.69,7.15,9.04,16.0,6.2,16.0,0.0,0.0,100.0
1768850178.27,7.73,9.03,16.0,6.2,16.0,0.0,0.0,100.0
1768850178.85,8.31,9.04,16.0,6.2,16.0,0.0,0.0,100.0
1768850179.44,8.89,9.01,16.0,6.2,16.0,0.0,0.0,100.0
1768850180.02,9.48,9.07,16.0,6.2,16.0,0.0,0.0,100.0
1768850180.6,10.05,9.07,16.0,6.2,16.0,0.0,0.0,100.0
1768850181.17,10.63,9.07,16.0,6.2,16.0,0.0,0.0,100.0
1768850181.75,11.2,9.05,16.0,6.2,16.0,0.0,0.0,100.0
1768850182.32,11.77,9.1,16.0,6.2,16.0,0.0,0.0,100.0
1768850182.89,12.35,9.09,16.0,6.2,16.0,0.0,0.0,100.0
1768850183.53,12.98,9.15,16.0,6.2,16.0,0.0,0.0,100.0
1768850184.11,13.57,9.19,16.0,6.2,16.0,0.0,0.0,100.0
1768850184.69,14.14,9.16,16.0,6.2,16.0,0.0,0.0,100.0
1768850185.26,14.71,9.21,16.0,6.18,16.0,0.0,0.0,100.0
1768850185.85,15.31,9.32,16.0,6.17,16.0,0.0,0.0,100.0
1768850186.43,15.88,9.31,16.0,6.16,16.0,0.0,0.0,100.0
1768850187.01,16.47,9.26,16.0,6.16,16.0,0.0,0.0,100.0
1768850187.59,17.04,9.23,16.0,6.16,16.0,0.0,0.0,100.0
1768850188.16,17.61,9.17,16.0,6.17,16.0,0.0,0.0,100.0
1768850188.74,18.19,9.16,16.0,6.17,16.0,0.0,0.0,100.0
1768850189.32,18.78,9.2,16.0,6.17,16.0,0.0,0.0,100.0
1768850189.91,19.36,9.2,16.0,6.17,16.0,0.0,0.0,100.0
1768850190.48,19.94,9.24,16.0,6.17,16.0,0.0,0.0,100.0
1768850191.06,20.52,9.31,16.0,6.17,16.0,0.0,0.0,100.0
