timestamp,elapsed_sec,ram_used_gb,ram_total_gb,vram_used_gb,vram_total_gb,disk_read_mb_s,disk_write_mb_s,cpu_pct
1768779164.23,0.11,7.97,16.0,5.83,16.0,0.0,0.0,0.0
1768779165.58,1.46,9.06,16.0,5.7,16.0,0.0,0.0,15.8
1768779166.96,2.84,9.49,16.0,6.2,16.0,0.0,0.0,100.0
1768779168.4,4.28,9.46,16.0,6.2,16.0,0.0,0.0,100.0
1768779169.76,5.64,9.4,16.0,6.2,16.0,0.0,0.0,100.0
1768779171.13,7.01,9.56,16.0,6.14,16.0,0.0,0.0,100.0
1768779172.68,8.56,9.47,16.0,6.13,16.0,0.0,0.0,100.0
1768779174.06,9.94,9.46,16.0,6.12,16.0,0.0,0.0,100.0
1768779175.44,11.32,9.36,16.0,6.12,16.0,0.0,0.0,100.0
1768779176.81,12.69,9.48,16.0,6.12,16.0,0.0,0.0,100.0
1768779178.19,14.07,9.37,16.0,6.13,16.0,0.0,0.0,100.0
1768779179.58,15.46,9.4,16.0,6.17,16.0,0.0,0.0,100.0
1768779180.97,16.85,9.27,16.0,6.17,16.0,0.0,0.0,66.4
1768779182.34,18.22,9.18,16.0,6.17,16.0,0.0,0.0,100.0
1768779183.72,19.6,9.12,16.0,6.18,16.0,0.0,0.0,100.0
1768779185.11,20.99,9.17,16.0,6.18,16.0,0.0,0.0,100.0
1768779186.48,22.36,9.28,16.0,6.18,16.0,0.0,0.0,100.0
1768779187.86,23.74,9.22,16.0,6.18,16.0,0.0,0.0,100.0
1768779189.23,25.11,9.22,16.0,6.18,16.0,0.0,0.0,100.0
1768779190.62,26.5,9.35,16.0,6.18,16.0,0.0,0.0,100.0
1768779192.0,27.88,9.5,16.0,6.18,16.0,0.0,0.0,100.0
1768779193.43,29.31,9.31,16.0,6.18,16.0,0.0,0.0,100.0
1768779194.85,30.73,9.24,16.0,6.18,16.0,0.0,0.0,100.0
1768779196.26,32.14,9.24,16.0,6.18,16.0,0.0,0.0,100.0
1768779197.66,33.54,9.22,16.0,6.18,16.0,0.0,0.0,100.0
1768779199.05,34.93,9.24,16.0,6.18,16.0,0.0,0.0,100.0
1768779200.48,36.36,9.24,16.0,6.18,16.0,0.0,0.0,100.0
1768779202.04,37.92,9.18,16.0,6.18,16.0,0.0,0.0,100.0
1768779203.44,39.32,9.15,16.0,6.18,16.0,0.0,0.0,100.0
1768779204.83,40.71,9.15,16.0,6.18,16.0,0.0,0.0,100.0
1768779206.23,42.11,9.21,16.0,6.18,16.0,0.0,0.0,100.0
1768779207.61,43.49,9.22,16.0,6.19,16.0,0.0,0.0,100.0
1768779209.03,44.91,9.23,16.0,6.19,16.0,0.0,0.0,100.0
1768779210.43,46.31,9.17,16.0,6.19,16.0,0.0,0.0,100.0
1768779211.85,47.73,9.23,16.0,6.19,16.0,0.0,0.0,100.0
1768779213.26,49.14,9.23,16.0,6.19,16.0,0.0,0.0,100.0
1768779214.65,50.53,9.19,16.0,6.19,16.0,0.0,0.0,100.0
1768779216.05,51.93,9.2,16.0,6.19,16.0,0.0,0.0,100.0
