timestamp,elapsed_sec,ram_used_gb,ram_total_gb,vram_used_gb,vram_total_gb,disk_read_mb_s,disk_write_mb_s,cpu_pct
1768811757.99,0.1,7.44,12.0,5.85,16.0,0.0,0.0,0.0
1768811759.35,1.46,9.12,12.0,5.81,16.0,0.0,0.0,30.6
1768811760.76,2.87,9.41,12.0,6.16,16.0,0.0,0.0,9.2
1768811762.21,4.32,9.53,12.0,6.22,16.0,0.0,0.0,100.0
1768811763.58,5.69,9.5,12.0,6.23,16.0,0.0,0.0,100.0
1768811764.95,7.06,9.46,12.0,6.22,16.0,0.0,0.0,100.0
1768811766.32,8.44,9.42,12.0,6.23,16.0,0.0,0.0,100.0
1768811767.7,9.81,9.44,12.0,6.23,16.0,0.0,0.0,100.0
1768811769.08,11.19,9.47,12.0,6.24,16.0,0.0,0.0,100.0
1768811770.44,12.56,9.47,12.0,6.24,16.0,0.0,0.0,100.0
1768811771.82,13.93,9.39,12.0,6.24,16.0,0.0,0.0,100.0
1768811773.19,15.3,9.43,12.0,6.24,16.0,0.0,0.0,100.0
1768811774.56,16.67,9.42,12.0,6.24,16.0,0.0,0.0,100.0
1768811775.93,18.04,9.42,12.0,6.24,16.0,0.0,0.0,100.0
1768811777.3,19.42,9.39,12.0,6.21,16.0,0.0,0.0,100.0
1768811778.68,20.79,9.31,12.0,6.19,16.0,0.0,0.0,100.0
1768811780.09,22.2,9.39,12.0,6.19,16.0,0.0,0.0,100.0
1768811781.47,23.58,9.33,12.0,6.19,16.0,0.0,0.0,100.0
1768811782.91,25.03,9.45,12.0,6.27,16.0,0.0,0.0,100.0
1768811784.29,26.41,9.52,12.0,6.27,16.0,0.0,0.0,100.0
1768811785.66,27.77,9.5,12.0,6.27,16.0,0.0,0.0,100.0
1768811787.06,29.17,9.47,12.0,6.27,16.0,0.0,0.0,100.0
1768811788.47,30.58,9.51,12.0,6.27,16.0,0.0,0.0,100.0
1768811789.84,31.95,9.55,12.0,6.27,16.0,0.0,0.0,100.0
1768811791.21,33.32,9.52,12.0,6.27,16.0,0.0,0.0,100.0
1768811792.58,34.7,9.52,12.0,6.27,16.0,0.0,0.0,100.0
1768811793.95,36.06,9.56,12.0,6.27,16.0,0.0,0.0,100.0
1768811795.33,37.44,9.53,12.0,6.27,16.0,0.0,0.0,100.0
1768811796.7,38.81,9.51,12.0,6.24,16.0,0.0,0.0,100.0
1768811798.14,40.26,9.47,12.0,6.24,16.0,0.0,0.0,100.0
1768811799.57,41.68,9.45,12.0,6.24,16.0,0.0,0.0,100.0
1768811800.96,43.07,9.43,12.0,6.23,16.0,0.0,0.0,100.0
1768811802.38,44.49,9.43,12.0,6.23,16.0,0.0,0.0,100.0
1768811803.77,45.88,9.39,12.0,6.26,16.0,0.0,0.0,100.0
1768811805.16,47.28,9.47,12.0,6.26,16.0,0.0,0.0,100.0
1768811806.55,48.66,9.47,12.0,6.26,16.0,0.0,0.0,100.0
1768811807.96,50.07,9.45,12.0,6.26,16.0,0.0,0.0,100.0
1768811809.35,51.46,9.47,12.0,6.26,16.0,0.0,0.0,100.0
1768811810.76,52.87,9.48,12.0,6.26,16.0,0.0,0.0,100.0
1768811812.29,54.41,9.55,12.0,6.25,16.0,0.0,0.0,100.0
1768811813.68,55.79,9.47,12.0,6.25,16.0,0.0,0.0,100.0
1768811815.07,57.18,9.43,12.0,6.25,16.0,0.0,0.0,100.0
1768811816.51,58.62,9.47,12.0,6.25,16.0,0.0,0.0,100.0
1768811817.99,60.11,9.48,12.0,6.23,16.0,0.0,0.0,100.0
1768811819.39,61.5,9.43,12.0,6.23,16.0,0.0,0.0,100.0
1768811820.85,62.96,9.52,12.0,6.23,16.0,0.0,0.0,100.0
1768811822.26,64.37,9.5,12.0,6.23,16.0,0.0,0.0,100.0
1768811823.72,65.83,9.41,12.0,6.23,16.0,0.0,0.0,100.0
