timestamp,elapsed_sec,ram_used_gb,ram_total_gb,vram_used_gb,vram_total_gb,disk_read_mb_s,disk_write_mb_s,cpu_pct
1768851790.96,0.1,9.4,16.0,6.22,16.0,0.0,0.0,100.0
1768851791.52,0.67,9.55,16.0,6.22,16.0,0.0,0.0,100.0
1768851792.09,1.24,9.5,16.0,6.22,16.0,0.0,0.0,100.0
1768851792.67,1.82,9.46,16.0,6.22,16.0,0.0,0.0,100.0
1768851793.24,2.39,9.47,16.0,6.22,16.0,0.0,0.0,100.0
1768851793.81,2.96,9.52,16.0,6.22,16.0,0.0,0.0,100.0
1768851794.37,3.52,9.47,16.0,6.22,16.0,0.0,0.0,100.0
1768851794.94,4.08,9.41,16.0,6.22,16.0,0.0,0.0,100.0
1768851795.51,4.65,9.42,16.0,6.22,16.0,0.0,0.0,100.0
1768851796.07,5.21,9.44,16.0,6.22,16.0,0.0,0.0,100.0
1768851796.63,5.78,9.43,16.0,6.22,16.0,0.0,0.0,100.0
1768851797.2,6.35,9.39,16.0,6.22,16.0,0.0,0.0,100.0
1768851797.77,6.91,9.38,16.0,6.23,16.0,0.0,0.0,100.0
1768851798.34,7.49,9.39,16.0,6.23,16.0,0.0,0.0,100.0
1768851798.91,8.06,9.41,16.0,6.23,16.0,0.0,0.0,100.0
1768851799.48,8.63,9.38,16.0,6.23,16.0,0.0,0.0,100.0
1768851800.04,9.19,9.35,16.0,6.23,16.0,0.0,0.0,100.0
1768851800.61,9.75,9.34,16.0,6.23,16.0,0.0,0.0,100.0
1768851801.17,10.32,9.35,16.0,6.23,16.0,0.0,0.0,100.0
1768851801.75,10.89,9.36,16.0,6.23,16.0,0.0,0.0,100.0
1768851802.32,11.47,9.58,16.0,6.22,16.0,0.0,0.0,100.0
1768851802.91,12.05,9.54,16.0,6.22,16.0,0.0,0.0,100.0
1768851803.48,12.63,9.46,16.0,6.22,16.0,0.0,0.0,100.0
1768851804.1,13.25,9.49,16.0,6.22,16.0,0.0,0.0,100.0
1768851804.68,13.83,9.58,16.0,6.22,16.0,0.0,0.0,100.0
1768851805.25,14.4,9.58,16.0,6.22,16.0,0.0,0.0,100.0
1768851805.83,14.98,9.59,16.0,6.22,16.0,0.0,0.0,100.0
1768851806.41,15.55,9.57,16.0,6.22,16.0,0.0,0.0,100.0
1768851806.97,16.12,9.52,16.0,6.22,16.0,0.0,0.0,100.0
1768851807.54,16.69,9.52,16.0,6.22,16.0,0.0,0.0,100.0
1768851808.11,17.26,9.49,16.0,6.22,16.0,0.0,0.0,100.0
1768851808.68,17.82,9.42,16.0,6.22,16.0,0.0,0.0,100.0
1768851809.25,18.4,9.42,16.0,6.22,16.0,0.0,0.0,100.0
1768851809.82,18.97,9.61,16.0,6.22,16.0,0.0,0.0,99.8
1768851810.48,19.63,9.62,16.0,6.14,16.0,0.0,0.0,100.0
1768851811.1,20.25,9.6,16.0,6.14,16.0,0.0,0.0,100.0
1768851811.72,20.87,9.57,16.0,6.15,16.0,0.0,0.0,100.0
1768851812.33,21.47,9.58,16.0,6.15,16.0,0.0,0.0,100.0
1768851812.93,22.08,9.6,16.0,6.25,16.0,0.0,0.0,100.0
1768851813.55,22.7,9.61,16.0,6.25,16.0,0.0,0.0,100.0
1768851814.15,23.3,9.69,16.0,6.25,16.0,0.0,0.0,100.0
1768851814.74,23.88,9.65,16.0,6.25,16.0,0.0,0.0,100.0
1768851815.31,24.45,9.65,16.0,6.25,16.0,0.0,0.0,100.0
1768851815.88,25.02,9.66,16.0,6.25,16.0,0.0,0.0,100.0
1768851816.45,25.59,9.64,16.0,6.25,16.0,0.0,0.0,100.0
1768851817.02,26.17,9.65,16.0,6.25,16.0,0.0,0.0,100.0
1768851817.59,26.74,9.64,16.0,6.25,16.0,0.0,0.0,100.0
1768851818.17,27.32,9.62,16.0,6.25,16.0,0.0,0.0,100.0
1768851818.75,27.9,9.6,16.0,6.25,16.0,0.0,0.0,100.0
1768851819.33,28.47,9.61,16.0,6.25,16.0,0.0,0.0,100.0
1768851819.9,29.05,9.59,16.0,6.25,16.0,0.0,0.0,100.0
1768851820.47,29.62,9.58,16.0,6.25,16.0,0.0,0.0,100.0
1768851821.06,30.2,9.6,16.0,6.25,16.0,0.0,0.0,100.0
1768851821.62,30.77,9.6,16.0,6.25,16.0,0.0,0.0,100.0
1768851822.19,31.34,9.55,16.0,6.25,16.0,0.0,0.0,100.0
1768851822.77,31.91,9.53,16.0,6.25,16.0,0.0,0.0,100.0
1768851823.34,32.49,9.6,16.0,6.25,16.0,0.0,0.0,100.0
1768851823.92,33.07,9.61,16.0,6.25,16.0,0.0,0.0,100.0
1768851824.5,33.65,9.65,16.0,6.25,16.0,0.0,0.0,100.0
1768851825.07,34.22,9.63,16.0,6.25,16.0,0.0,0.0,100.0
1768851825.64,34.79,9.61,16.0,6.25,16.0,0.0,0.0,100.0
1768851826.21,35.35,9.64,16.0,6.25,16.0,0.0,0.0,100.0
1768851826.78,35.92,9.6,16.0,6.25,16.0,0.0,0.0,100.0
