timestamp,elapsed_sec,ram_used_gb,ram_total_gb,vram_used_gb,vram_total_gb,disk_read_mb_s,disk_write_mb_s,cpu_pct
1768854163.55,0.1,7.67,16.0,5.79,16.0,0.0,0.0,7.0
1768854164.12,0.68,9.46,16.0,5.7,16.0,0.0,0.0,11.9
1768854164.69,1.25,9.79,16.0,6.23,16.0,0.0,0.0,70.8
1768854165.38,1.94,9.66,16.0,6.23,16.0,0.0,0.0,100.0
1768854165.98,2.54,9.72,16.0,6.23,16.0,0.0,0.0,100.0
1768854166.56,3.12,9.63,16.0,6.23,16.0,0.0,0.0,100.0
1768854167.15,3.71,9.62,16.0,6.23,16.0,0.0,0.0,100.0
1768854167.72,4.28,9.65,16.0,6.23,16.0,0.0,0.0,100.0
1768854168.31,4.86,9.59,16.0,6.23,16.0,0.0,0.0,100.0
1768854168.88,5.44,9.57,16.0,6.2,16.0,0.0,0.0,100.0
1768854169.5,6.06,9.64,16.0,6.2,16.0,0.0,0.0,100.0
1768854170.09,6.64,9.65,16.0,6.2,16.0,0.0,0.0,100.0
1768854170.69,7.25,9.67,16.0,6.21,16.0,0.0,0.0,100.0
1768854171.28,7.84,9.68,16.0,6.21,16.0,0.0,0.0,100.0
1768854171.86,8.42,9.6,16.0,6.21,16.0,0.0,0.0,100.0
1768854172.47,9.03,9.62,16.0,6.21,16.0,0.0,0.0,100.0
1768854173.06,9.62,9.6,16.0,6.21,16.0,0.0,0.0,100.0
1768854173.67,10.22,9.59,16.0,6.21,16.0,0.0,0.0,100.0
1768854174.26,10.81,9.58,16.0,6.21,16.0,0.0,0.0,100.0
1768854174.86,11.42,9.58,16.0,6.21,16.0,0.0,0.0,100.0
1768854175.45,12.0,9.55,16.0,6.21,16.0,0.0,0.0,100.0
1768854176.04,12.6,9.54,16.0,6.21,16.0,0.0,0.0,100.0
1768854176.67,13.22,9.54,16.0,6.21,16.0,0.0,0.0,100.0
1768854177.27,13.83,9.57,16.0,6.21,16.0,0.0,0.0,100.0
1768854177.92,14.48,9.56,16.0,6.21,16.0,0.0,0.0,100.0
1768854178.55,15.11,9.6,16.0,6.21,16.0,0.0,0.0,100.0
