timestamp,elapsed_sec,ram_used_gb,ram_total_gb,vram_used_gb,vram_total_gb,disk_read_mb_s,disk_write_mb_s,cpu_pct
1768783760.33,0.11,7.04,16.0,5.82,16.0,0.0,0.0,0.0
1768783761.69,1.46,7.71,16.0,5.66,16.0,0.0,0.0,4.0
1768783763.1,2.87,8.2,16.0,6.16,16.0,0.0,0.0,0.0
1768783764.52,4.29,8.77,16.0,6.18,16.0,0.0,0.0,100.0
1768783765.99,5.77,9.23,16.0,6.14,16.0,0.0,0.0,100.0
1768783767.37,7.15,9.11,16.0,6.14,16.0,0.0,0.0,100.0
1768783768.75,8.52,9.05,16.0,6.14,16.0,0.0,0.0,100.0
1768783770.13,9.91,9.08,16.0,6.14,16.0,0.0,0.0,100.0
1768783771.51,11.29,9.06,16.0,6.14,16.0,0.0,0.0,100.0
1768783772.89,12.67,9.1,16.0,6.14,16.0,0.0,0.0,100.0
1768783774.27,14.05,9.08,16.0,6.15,16.0,0.0,0.0,100.0
1768783775.66,15.43,9.15,16.0,6.18,16.0,0.0,0.0,100.0
1768783777.03,16.81,9.12,16.0,6.19,16.0,0.0,0.0,87.4
1768783778.42,18.19,9.16,16.0,6.19,16.0,0.0,0.0,100.0
1768783779.79,19.57,9.14,16.0,6.19,16.0,0.0,0.0,100.0
1768783781.18,20.95,9.11,16.0,6.19,16.0,0.0,0.0,100.0
1768783782.57,22.35,9.08,16.0,6.19,16.0,0.0,0.0,100.0
1768783783.94,23.72,9.18,16.0,6.19,16.0,0.0,0.0,100.0
1768783785.32,25.09,9.21,16.0,6.19,16.0,0.0,0.0,100.0
1768783786.7,26.47,9.16,16.0,6.19,16.0,0.0,0.0,100.0
1768783788.07,27.85,9.18,16.0,6.19,16.0,0.0,0.0,100.0
1768783789.45,29.23,9.13,16.0,6.18,16.0,0.0,0.0,100.0
1768783790.83,30.61,9.16,16.0,6.18,16.0,0.0,0.0,100.0
1768783792.21,31.99,9.18,16.0,6.18,16.0,0.0,0.0,100.0
1768783793.62,33.4,9.19,16.0,6.18,16.0,0.0,0.0,100.0
1768783795.01,34.79,9.16,16.0,6.18,16.0,0.0,0.0,100.0
1768783796.39,36.16,9.31,16.0,6.18,16.0,0.0,0.0,100.0
