timestamp,elapsed_sec,ram_used_gb,ram_total_gb,vram_used_gb,vram_total_gb,disk_read_mb_s,disk_write_mb_s,cpu_pct
1768805226.84,0.11,9.26,16.0,6.15,16.0,0.0,0.0,100.0
1768805228.21,1.47,9.28,16.0,6.16,16.0,0.0,0.0,100.0
1768805229.58,2.85,9.33,16.0,6.16,16.0,0.0,0.0,100.0
1768805230.96,4.22,9.42,16.0,6.15,16.0,0.0,0.0,100.0
1768805232.33,5.6,9.24,16.0,6.17,16.0,0.0,0.0,10.6
1768805233.71,6.98,9.28,16.0,6.17,16.0,0.0,0.0,100.0
1768805235.09,8.36,9.25,16.0,6.17,16.0,0.0,0.0,100.0
1768805236.47,9.74,9.27,16.0,6.18,16.0,0.0,0.0,100.0
1768805237.85,11.12,9.3,16.0,6.18,16.0,0.0,0.0,100.0
1768805239.24,12.5,9.2,16.0,6.18,16.0,0.0,0.0,100.0
1768805240.62,13.89,9.31,16.0,6.18,16.0,0.0,0.0,100.0
1768805242.02,15.28,9.3,16.0,6.18,16.0,0.0,0.0,100.0
1768805243.4,16.66,9.29,16.0,6.17,16.0,0.0,0.0,100.0
1768805244.79,18.06,9.2,16.0,6.17,16.0,0.0,0.0,100.0
1768805246.18,19.45,9.28,16.0,6.14,16.0,0.0,0.0,100.0
1768805247.88,21.14,9.29,16.0,6.14,16.0,0.0,0.0,100.0
1768805249.27,22.53,9.22,16.0,6.14,16.0,0.0,0.0,100.0
1768805250.64,23.91,9.31,16.0,6.16,16.0,0.0,0.0,100.0
1768805252.05,25.32,9.35,16.0,6.16,16.0,0.0,0.0,100.0
1768805253.47,26.74,9.43,16.0,6.16,16.0,0.0,0.0,100.0
1768805254.85,28.11,9.23,16.0,6.16,16.0,0.0,0.0,100.0
1768805256.24,29.5,9.25,16.0,6.18,16.0,0.0,0.0,100.0
1768805257.64,30.9,9.2,16.0,6.18,16.0,0.0,0.0,100.0
1768805259.03,32.3,9.17,16.0,6.18,16.0,0.0,0.0,68.3
1768805260.42,33.69,9.27,16.0,6.18,16.0,0.0,0.0,100.0
1768805261.83,35.09,9.27,16.0,6.18,16.0,0.0,0.0,89.4
1768805263.29,36.56,9.18,16.0,6.18,16.0,0.0,0.0,100.0
1768805264.68,37.95,9.22,16.0,6.18,16.0,0.0,0.0,100.0
1768805266.07,39.33,9.24,16.0,6.18,16.0,0.0,0.0,100.0
1768805267.47,40.73,9.37,16.0,6.18,16.0,0.0,0.0,100.0
1768805268.88,42.15,9.32,16.0,6.17,16.0,0.0,0.0,100.0
1768805270.29,43.55,9.38,16.0,6.17,16.0,0.0,0.0,100.0
1768805271.7,44.96,9.38,16.0,6.16,16.0,0.0,0.0,100.0
1768805273.11,46.38,9.36,16.0,6.16,16.0,0.0,0.0,100.0
1768805274.61,47.88,9.35,16.0,6.16,16.0,0.0,0.0,100.0
1768805276.0,49.27,9.39,16.0,6.16,16.0,0.0,0.0,100.0
1768805277.4,50.67,9.33,16.0,6.16,16.0,0.0,0.0,100.0
1768805278.8,52.07,9.34,16.0,6.16,16.0,0.0,0.0,100.0
1768805280.23,53.49,9.33,16.0,6.16,16.0,0.0,0.0,100.0
1768805281.63,54.89,9.34,16.0,6.16,16.0,0.0,0.0,100.0
1768805283.02,56.29,9.34,16.0,6.16,16.0,0.0,0.0,100.0
1768805284.46,57.72,9.36,16.0,6.16,16.0,0.0,0.0,100.0
1768805285.86,59.13,9.39,16.0,6.16,16.0,0.0,0.0,100.0
1768805287.36,60.63,9.33,16.0,6.18,16.0,0.0,0.0,100.0
1768805288.79,62.06,9.28,16.0,6.18,16.0,0.0,0.0,100.0
1768805290.19,63.46,9.33,16.0,6.18,16.0,0.0,0.0,100.0
1768805291.61,64.88,9.34,16.0,6.18,16.0,0.0,0.0,100.0
1768805293.03,66.3,9.35,16.0,6.18,16.0,0.0,0.0,100.0
1768805294.45,67.71,9.35,16.0,6.18,16.0,0.0,0.0,100.0
1768805295.9,69.16,9.37,16.0,6.18,16.0,0.0,0.0,100.0
1768805297.33,70.6,9.34,16.0,6.18,16.0,0.0,0.0,100.0
1768805298.87,72.13,9.36,16.0,6.18,16.0,0.0,0.0,100.0
1768805300.3,73.56,9.38,16.0,6.17,16.0,0.0,0.0,100.0
1768805301.79,75.05,9.33,16.0,6.14,16.0,0.0,0.0,100.0
1768805303.29,76.55,9.35,16.0,6.17,16.0,0.0,0.0,100.0
1768805304.73,77.99,9.36,16.0,6.17,16.0,0.0,0.0,100.0
1768805306.16,79.43,9.34,16.0,6.17,16.0,0.0,0.0,100.0
1768805307.58,80.85,9.19,16.0,6.17,16.0,0.0,0.0,100.0
1768805309.0,82.26,9.33,16.0,6.17,16.0,0.0,0.0,100.0
1768805310.44,83.71,9.33,16.0,6.17,16.0,0.0,0.0,100.0
1768805311.85,85.12,9.32,16.0,6.17,16.0,0.0,0.0,100.0
1768805313.28,86.54,9.35,16.0,6.17,16.0,0.0,0.0,100.0
1768805314.7,87.96,9.31,16.0,6.17,16.0,0.0,0.0,100.0
1768805316.13,89.4,9.28,16.0,6.18,16.0,0.0,0.0,100.0
1768805317.55,90.81,9.27,16.0,6.18,16.0,0.0,0.0,100.0
