timestamp,elapsed_sec,ram_used_gb,ram_total_gb,vram_used_gb,vram_total_gb,disk_read_mb_s,disk_write_mb_s,cpu_pct
1768851534.1,0.1,9.69,16.0,6.23,16.0,0.0,0.0,100.0
1768851534.66,0.66,9.8,16.0,6.23,16.0,0.0,0.0,100.0
1768851535.23,1.23,9.72,16.0,6.23,16.0,0.0,0.0,100.0
1768851535.81,1.81,9.66,16.0,6.23,16.0,0.0,0.0,100.0
1768851536.38,2.38,9.69,16.0,6.23,16.0,0.0,0.0,100.0
1768851536.93,2.93,9.66,16.0,6.23,16.0,0.0,0.0,100.0
1768851537.5,3.5,9.68,16.0,6.23,16.0,0.0,0.0,100.0
1768851538.06,4.07,9.67,16.0,6.23,16.0,0.0,0.0,100.0
1768851538.63,4.64,9.66,16.0,6.23,16.0,0.0,0.0,100.0
1768851539.21,5.21,9.62,16.0,6.23,16.0,0.0,0.0,100.0
1768851539.77,5.77,9.62,16.0,6.23,16.0,0.0,0.0,100.0
1768851540.34,6.35,9.63,16.0,6.23,16.0,0.0,0.0,100.0
1768851540.93,6.93,9.63,16.0,6.23,16.0,0.0,0.0,100.0
1768851541.49,7.5,9.63,16.0,6.23,16.0,0.0,0.0,100.0
1768851542.09,8.09,9.62,16.0,6.23,16.0,0.0,0.0,100.0
1768851542.66,8.66,9.62,16.0,6.23,16.0,0.0,0.0,100.0
1768851543.22,9.23,9.64,16.0,6.23,16.0,0.0,0.0,100.0
1768851543.79,9.79,9.63,16.0,6.23,16.0,0.0,0.0,100.0
1768851544.37,10.37,9.58,16.0,6.23,16.0,0.0,0.0,100.0
1768851544.94,10.94,9.58,16.0,6.23,16.0,0.0,0.0,100.0
1768851545.51,11.51,9.59,16.0,6.23,16.0,0.0,0.0,100.0
1768851546.08,12.08,9.6,16.0,6.23,16.0,0.0,0.0,100.0
1768851546.65,12.65,9.59,16.0,6.23,16.0,0.0,0.0,100.0
1768851547.24,13.24,9.61,16.0,6.23,16.0,0.0,0.0,100.0
1768851547.82,13.82,9.61,16.0,6.24,16.0,0.0,0.0,100.0
1768851548.41,14.41,9.61,16.0,6.24,16.0,0.0,0.0,99.8
1768851549.0,15.0,9.61,16.0,6.24,16.0,0.0,0.0,100.0
1768851549.59,15.59,9.59,16.0,6.24,16.0,0.0,0.0,100.0
1768851550.19,16.2,9.61,16.0,6.24,16.0,0.0,0.0,100.0
1768851550.79,16.79,9.61,16.0,6.24,16.0,0.0,0.0,100.0
1768851551.37,17.38,9.61,16.0,6.24,16.0,0.0,0.0,99.8
1768851551.97,17.97,9.59,16.0,6.24,16.0,0.0,0.0,100.0
1768851552.59,18.59,9.65,16.0,6.24,16.0,0.0,0.0,100.0
1768851553.19,19.19,9.66,16.0,6.24,16.0,0.0,0.0,100.0
1768851553.79,19.79,9.64,16.0,6.24,16.0,0.0,0.0,100.0
1768851554.39,20.4,9.64,16.0,6.24,16.0,0.0,0.0,100.0
