timestamp,elapsed_sec,ram_used_gb,ram_total_gb,vram_used_gb,vram_total_gb,disk_read_mb_s,disk_write_mb_s,cpu_pct
1768778579.82,0.1,9.91,16.0,6.15,16.0,0.0,0.0,100.0
1768778581.18,1.47,9.9,16.0,6.15,16.0,0.0,0.0,100.0
1768778582.56,2.84,10.12,16.0,6.14,16.0,0.0,0.0,100.0
1768778583.93,4.22,10.04,16.0,6.14,16.0,0.0,0.0,100.0
1768778585.31,5.6,10.07,16.0,6.14,16.0,0.0,0.0,100.0
1768778586.68,6.97,9.96,16.0,6.14,16.0,0.0,0.0,100.0
1768778588.05,8.34,9.96,16.0,6.14,16.0,0.0,0.0,100.0
1768778589.43,9.72,9.94,16.0,6.14,16.0,0.0,0.0,100.0
1768778590.83,11.12,9.95,16.0,6.16,16.0,0.0,0.0,100.0
1768778592.23,12.52,9.96,16.0,6.16,16.0,0.0,0.0,100.0
1768778593.62,13.91,10.02,16.0,6.17,16.0,0.0,0.0,100.0
1768778595.01,15.3,10.04,16.0,6.17,16.0,0.0,0.0,100.0
1768778596.4,16.68,10.02,16.0,6.17,16.0,0.0,0.0,100.0
1768778597.76,18.05,10.0,16.0,6.17,16.0,0.0,0.0,100.0
1768778599.14,19.42,10.02,16.0,6.17,16.0,0.0,0.0,100.0
1768778600.55,20.84,10.02,16.0,6.17,16.0,0.0,0.0,100.0
1768778601.94,22.22,10.0,16.0,6.17,16.0,0.0,0.0,100.0
1768778603.34,23.62,10.01,16.0,6.17,16.0,0.0,0.0,100.0
1768778604.76,25.05,10.04,16.0,6.17,16.0,0.0,0.0,100.0
1768778606.19,26.47,10.05,16.0,6.17,16.0,0.0,0.0,100.0
1768778607.59,27.88,10.1,16.0,6.17,16.0,0.0,0.0,100.0
1768778609.02,29.3,10.14,16.0,6.17,16.0,0.0,0.0,100.0
1768778610.43,30.71,10.11,16.0,6.17,16.0,0.0,0.0,100.0
1768778611.86,32.14,10.06,16.0,6.17,16.0,0.0,0.0,100.0
1768778613.28,33.57,9.95,16.0,6.17,16.0,0.0,0.0,100.0
1768778614.68,34.97,10.05,16.0,6.17,16.0,0.0,0.0,100.0
1768778616.08,36.37,10.03,16.0,6.17,16.0,0.0,0.0,100.0
1768778617.52,37.81,10.03,16.0,6.17,16.0,0.0,0.0,100.0
1768778618.98,39.27,10.08,16.0,6.17,16.0,0.0,0.0,100.0
1768778620.43,40.71,10.14,16.0,6.17,16.0,0.0,0.0,30.3
1768778621.86,42.14,9.87,16.0,6.17,16.0,0.0,0.0,100.0
1768778623.29,43.57,9.93,16.0,6.17,16.0,0.0,0.0,100.0
1768778624.7,44.98,9.92,16.0,6.17,16.0,0.0,0.0,100.0
1768778626.14,46.43,9.89,16.0,6.17,16.0,0.0,0.0,100.0
1768778627.56,47.84,9.88,16.0,6.16,16.0,0.0,0.0,100.0
1768778628.98,49.27,9.94,16.0,6.16,16.0,0.0,0.0,100.0
1768778630.42,50.71,9.92,16.0,6.16,16.0,0.0,0.0,100.0
1768778631.84,52.12,9.88,16.0,6.15,16.0,0.0,0.0,100.0
1768778633.25,53.53,9.9,16.0,6.15,16.0,0.0,0.0,100.0
1768778634.65,54.94,9.86,16.0,6.15,16.0,0.0,0.0,100.0
1768778636.06,56.35,9.93,16.0,6.16,16.0,0.0,0.0,0.0
1768778637.52,57.81,9.9,16.0,6.17,16.0,0.0,0.0,100.0
1768778638.94,59.23,9.83,16.0,6.17,16.0,0.0,0.0,100.0
1768778640.44,60.72,9.88,16.0,6.17,16.0,0.0,0.0,100.0
1768778641.85,62.14,9.91,16.0,6.17,16.0,0.0,0.0,100.0
1768778643.27,63.55,9.88,16.0,6.16,16.0,0.0,0.0,100.0
1768778644.72,65.01,9.83,16.0,6.16,16.0,0.0,0.0,100.0
1768778646.13,66.42,9.95,16.0,6.1,16.0,0.0,0.0,100.0
1768778647.73,68.02,9.93,16.0,6.12,16.0,0.0,0.0,100.0
1768778649.14,69.43,10.01,16.0,6.11,16.0,0.0,0.0,100.0
1768778650.59,70.87,10.05,16.0,6.11,16.0,0.0,0.0,98.1
1768778652.02,72.31,9.87,16.0,6.11,16.0,0.0,0.0,99.7
1768778653.48,73.76,9.84,16.0,6.12,16.0,0.0,0.0,100.0
