timestamp,elapsed_sec,ram_used_gb,ram_total_gb,vram_used_gb,vram_total_gb,disk_read_mb_s,disk_write_mb_s,cpu_pct
1768851627.59,0.11,9.59,16.0,6.24,16.0,0.0,0.0,100.0
1768851628.21,0.72,9.63,16.0,6.24,16.0,0.0,0.0,100.0
1768851628.79,1.3,9.56,16.0,6.24,16.0,0.0,0.0,100.0
1768851629.4,1.91,9.43,16.0,6.24,16.0,0.0,0.0,100.0
1768851630.0,2.52,9.59,16.0,6.24,16.0,0.0,0.0,100.0
1768851630.6,3.11,9.6,16.0,6.24,16.0,0.0,0.0,100.0
1768851631.38,3.89,9.53,16.0,6.25,16.0,0.0,0.0,100.0
1768851631.97,4.48,9.55,16.0,6.25,16.0,0.0,0.0,100.0
1768851632.56,5.07,9.49,16.0,6.25,16.0,0.0,0.0,100.0
1768851633.15,5.66,9.47,16.0,6.25,16.0,0.0,0.0,100.0
1768851633.75,6.26,9.47,16.0,6.25,16.0,0.0,0.0,100.0
1768851634.35,6.86,9.48,16.0,6.25,16.0,0.0,0.0,100.0
1768851634.97,7.48,9.44,16.0,6.25,16.0,0.0,0.0,100.0
1768851635.55,8.06,9.45,16.0,6.25,16.0,0.0,0.0,100.0
1768851636.14,8.65,9.46,16.0,6.25,16.0,0.0,0.0,100.0
1768851636.72,9.23,9.45,16.0,6.25,16.0,0.0,0.0,100.0
1768851637.33,9.84,9.46,16.0,6.25,16.0,0.0,0.0,100.0
1768851637.93,10.44,9.46,16.0,6.25,16.0,0.0,0.0,100.0
1768851638.51,11.02,9.47,16.0,6.25,16.0,0.0,0.0,100.0
1768851639.09,11.61,9.48,16.0,6.25,16.0,0.0,0.0,100.0
1768851639.67,12.18,9.49,16.0,6.25,16.0,0.0,0.0,100.0
1768851640.27,12.79,9.44,16.0,6.25,16.0,0.0,0.0,100.0
1768851640.86,13.38,9.59,16.0,6.25,16.0,0.0,0.0,100.0
1768851641.46,13.97,9.57,16.0,6.25,16.0,0.0,0.0,100.0
1768851642.05,14.56,9.55,16.0,6.25,16.0,0.0,0.0,100.0
1768851642.63,15.14,9.55,16.0,6.25,16.0,0.0,0.0,100.0
1768851643.21,15.73,9.52,16.0,6.25,16.0,0.0,0.0,100.0
1768851643.82,16.33,9.54,16.0,6.25,16.0,0.0,0.0,100.0
1768851644.41,16.93,9.55,16.0,6.25,16.0,0.0,0.0,100.0
1768851644.99,17.5,9.46,16.0,6.25,16.0,0.0,0.0,100.0
1768851645.57,18.09,9.47,16.0,6.25,16.0,0.0,0.0,100.0
1768851646.15,18.66,9.52,16.0,6.25,16.0,0.0,0.0,100.0
1768851646.72,19.24,9.52,16.0,6.25,16.0,0.0,0.0,100.0
1768851647.3,19.81,9.51,16.0,6.25,16.0,0.0,0.0,100.0
