timestamp,elapsed_sec,ram_used_gb,ram_total_gb,vram_used_gb,vram_total_gb,disk_read_mb_s,disk_write_mb_s,cpu_pct
1768856020.81,0.11,8.07,16.0,5.84,16.0,0.0,0.0,10.6
1768856021.37,0.67,8.6,16.0,5.86,16.0,0.0,0.0,12.2
1768856021.93,1.22,9.26,16.0,5.84,16.0,0.0,0.0,7.7
1768856022.51,1.8,9.66,16.0,5.68,16.0,0.0,0.0,27.8
1768856023.12,2.42,9.74,16.0,5.66,16.0,0.0,0.0,15.4
1768856023.78,3.08,9.65,16.0,6.19,16.0,0.0,0.0,100.0
1768856024.53,3.82,9.3,16.0,6.17,16.0,0.0,0.0,100.0
1768856025.18,4.47,9.22,16.0,6.17,16.0,0.0,0.0,100.0
1768856025.76,5.05,9.24,16.0,6.16,16.0,0.0,0.0,100.0
1768856026.33,5.63,9.18,16.0,6.16,16.0,0.0,0.0,100.0
1768856026.91,6.21,9.18,16.0,6.17,16.0,0.0,0.0,100.0
1768856027.48,6.78,9.18,16.0,6.17,16.0,0.0,0.0,100.0
1768856028.06,7.36,9.2,16.0,6.17,16.0,0.0,0.0,100.0
1768856028.64,7.94,9.23,16.0,6.17,16.0,0.0,0.0,100.0
1768856029.22,8.52,9.22,16.0,6.17,16.0,0.0,0.0,100.0
1768856029.81,9.1,9.21,16.0,6.17,16.0,0.0,0.0,100.0
1768856030.38,9.68,9.21,16.0,6.17,16.0,0.0,0.0,100.0
1768856030.96,10.26,9.23,16.0,6.17,16.0,0.0,0.0,100.0
1768856031.57,10.86,9.23,16.0,6.17,16.0,0.0,0.0,100.0
1768856032.14,11.44,9.18,16.0,6.18,16.0,0.0,0.0,100.0
1768856032.72,12.01,9.2,16.0,6.18,16.0,0.0,0.0,100.0
1768856033.29,12.59,9.19,16.0,6.18,16.0,0.0,0.0,100.0
1768856033.87,13.16,9.15,16.0,6.18,16.0,0.0,0.0,100.0
1768856034.45,13.74,9.28,16.0,6.15,16.0,0.0,0.0,100.0
1768856035.02,14.32,9.3,16.0,6.15,16.0,0.0,0.0,100.0
1768856035.61,14.91,9.29,16.0,6.15,16.0,0.0,0.0,100.0
