timestamp,elapsed_sec,ram_used_gb,ram_total_gb,vram_used_gb,vram_total_gb,disk_read_mb_s,disk_write_mb_s,cpu_pct
1768766776.42,0.0,9.44,16.0,0.0,0.0,0.0,0.0,0.0
1768766777.42,1.01,9.44,16.0,0.0,0.0,0.92,24.58,25.5
1768766778.43,2.01,9.35,16.0,0.0,0.0,0.64,1.16,21.7
1768766779.43,3.01,9.35,16.0,0.0,0.0,0.26,3.76,22.4
1768766780.43,4.02,9.37,16.0,0.0,0.0,0.17,0.55,25.1
1768766781.43,5.02,9.46,16.0,0.0,0.0,0.56,4.77,46.1
1768766782.44,6.02,9.35,16.0,0.0,0.0,0.6,0.01,25.2
1768766783.44,7.03,9.36,16.0,0.0,0.0,0.45,0.0,24.1
1768766784.45,8.03,9.39,16.0,0.0,0.0,0.41,0.69,23.8
1768766785.45,9.03,9.37,16.0,0.0,0.0,0.2,0.08,22.0
1768766786.46,10.04,9.39,16.0,0.0,0.0,1.32,4.99,27.7
1768766787.46,11.04,9.42,16.0,0.0,0.0,2.49,0.11,25.9
1768766788.47,12.05,9.39,16.0,0.0,0.0,1.01,0.0,16.1
1768766789.47,13.05,9.36,16.0,0.0,0.0,0.15,0.0,17.1
1768766790.47,14.06,9.44,16.0,0.0,0.0,0.14,13.83,17.8
1768766791.48,15.06,9.29,16.0,0.0,0.0,0.12,0.0,17.9
1768766792.48,16.07,9.32,16.0,0.0,0.0,0.15,0.01,15.5
1768766793.49,17.07,9.35,16.0,0.0,0.0,0.04,0.24,17.7
1768766794.49,18.07,9.36,16.0,0.0,0.0,0.2,0.0,14.6
1768766795.49,19.08,9.4,16.0,0.0,0.0,0.11,10.46,30.7
1768766796.5,20.08,9.37,16.0,0.0,0.0,0.36,0.06,24.8
1768766797.51,21.09,9.47,16.0,0.0,0.0,10.02,3.87,50.0
1768766798.51,22.09,9.41,16.0,0.0,0.0,0.87,0.01,29.9
1768766799.51,23.09,9.4,16.0,0.0,0.0,0.39,4.92,20.8
1768766800.51,24.09,9.38,16.0,0.0,0.0,0.26,0.03,18.9
1768766801.52,25.1,9.35,16.0,0.0,0.0,14.08,0.09,15.2
1768766802.52,26.1,9.4,16.0,0.0,0.0,5.39,0.41,34.4
1768766803.53,27.11,9.38,16.0,0.0,0.0,0.2,0.05,19.1
1768766804.53,28.11,9.43,16.0,0.0,0.0,7.31,0.16,17.4
