timestamp,elapsed_sec,ram_used_gb,ram_total_gb,vram_used_gb,vram_total_gb,disk_read_mb_s,disk_write_mb_s,cpu_pct
1768826289.9,0.1,9.23,16.0,6.2,16.0,0.0,0.0,100.0
1768826291.25,1.45,9.23,16.0,6.17,16.0,0.0,0.0,100.0
1768826292.71,2.91,9.21,16.0,6.17,16.0,0.0,0.0,100.0
1768826294.08,4.29,9.22,16.0,6.17,16.0,0.0,0.0,100.0
1768826295.54,5.74,9.19,16.0,6.18,16.0,0.0,0.0,100.0
1768826296.91,7.12,9.17,16.0,6.18,16.0,0.0,0.0,100.0
1768826298.29,8.49,9.14,16.0,6.18,16.0,0.0,0.0,100.0
1768826299.66,9.87,9.34,16.0,6.12,16.0,0.0,0.0,100.0
1768826301.26,11.47,9.42,16.0,6.12,16.0,0.0,0.0,100.0
1768826302.66,12.86,9.27,16.0,6.12,16.0,0.0,0.0,100.0
1768826304.07,14.28,9.35,16.0,6.13,16.0,0.0,0.0,100.0
1768826305.5,15.7,9.24,16.0,6.13,16.0,0.0,0.0,100.0
1768826306.87,17.07,9.27,16.0,6.23,16.0,0.0,0.0,100.0
1768826308.25,18.45,9.18,16.0,6.23,16.0,0.0,0.0,100.0
1768826309.62,19.82,9.16,16.0,6.24,16.0,0.0,0.0,100.0
1768826310.99,21.19,9.17,16.0,6.24,16.0,0.0,0.0,100.0
1768826312.35,22.56,9.18,16.0,6.24,16.0,0.0,0.0,100.0
1768826313.73,23.94,9.19,16.0,6.24,16.0,0.0,0.0,0.0
