timestamp,elapsed_sec,ram_used_gb,ram_total_gb,vram_used_gb,vram_total_gb,disk_read_mb_s,disk_write_mb_s,cpu_pct
1768859806.08,0.1,7.55,16.0,5.83,16.0,0.0,0.0,10.2
1768859806.66,0.69,7.68,16.0,5.71,16.0,0.0,0.0,28.0
1768859807.24,1.27,8.0,16.0,5.7,16.0,0.0,0.0,18.4
1768859807.86,1.89,8.06,16.0,5.7,16.0,0.0,0.0,22.4
1768859808.47,2.5,8.17,16.0,5.67,16.0,0.0,0.0,29.9
1768859809.03,3.06,8.33,16.0,5.67,16.0,0.0,0.0,10.8
1768859809.6,3.62,8.73,16.0,6.17,16.0,0.0,0.0,26.2
1768859810.2,4.22,9.15,16.0,6.17,16.0,0.0,0.0,100.0
1768859810.77,4.8,9.13,16.0,6.17,16.0,0.0,0.0,100.0
1768859811.34,5.37,9.16,16.0,6.17,16.0,0.0,0.0,100.0
1768859811.91,5.94,9.19,16.0,6.17,16.0,0.0,0.0,100.0
1768859812.48,6.51,9.17,16.0,6.17,16.0,0.0,0.0,100.0
1768859813.08,7.1,9.21,16.0,6.17,16.0,0.0,0.0,100.0
1768859813.65,7.68,9.2,16.0,6.17,16.0,0.0,0.0,100.0
1768859814.22,8.25,9.16,16.0,6.17,16.0,0.0,0.0,100.0
1768859814.79,8.81,9.18,16.0,6.17,16.0,0.0,0.0,100.0
1768859815.35,9.38,9.18,16.0,6.18,16.0,0.0,0.0,100.0
1768859815.92,9.95,9.23,16.0,6.18,16.0,0.0,0.0,100.0
1768859816.5,10.52,9.25,16.0,6.18,16.0,0.0,0.0,100.0
1768859817.07,11.09,9.24,16.0,6.18,16.0,0.0,0.0,100.0
1768859817.65,11.67,9.23,16.0,6.18,16.0,0.0,0.0,100.0
1768859818.21,12.24,9.2,16.0,6.18,16.0,0.0,0.0,100.0
1768859818.79,12.81,9.19,16.0,6.18,16.0,0.0,0.0,100.0
