timestamp,elapsed_sec,ram_used_gb,ram_total_gb,vram_used_gb,vram_total_gb,disk_read_mb_s,disk_write_mb_s,cpu_pct
1768809445.95,0.1,8.12,16.0,5.83,16.0,0.0,0.0,0.0
1768809447.31,1.46,9.48,16.0,5.71,16.0,0.0,0.0,4.8
1768809448.72,2.87,9.55,16.0,6.24,16.0,0.0,0.0,100.0
1768809450.1,4.25,9.49,16.0,6.23,16.0,0.0,0.0,100.0
1768809451.46,5.61,9.45,16.0,6.24,16.0,0.0,0.0,100.0
1768809452.81,6.96,9.53,16.0,6.24,16.0,0.0,0.0,100.0
1768809454.19,8.34,9.39,16.0,6.22,16.0,0.0,0.0,100.0
1768809455.57,9.73,9.35,16.0,6.22,16.0,0.0,0.0,100.0
1768809456.95,11.1,9.3,16.0,6.23,16.0,0.0,0.0,100.0
1768809458.32,12.47,9.32,16.0,6.23,16.0,0.0,0.0,100.0
1768809459.68,13.83,9.37,16.0,6.23,16.0,0.0,0.0,100.0
1768809461.06,15.21,9.34,16.0,6.23,16.0,0.0,0.0,100.0
1768809462.43,16.58,9.34,16.0,6.22,16.0,0.0,0.0,99.8
1768809463.82,17.97,9.35,16.0,6.22,16.0,0.0,0.0,99.8
1768809465.19,19.34,9.31,16.0,6.22,16.0,0.0,0.0,99.8
1768809466.57,20.72,9.31,16.0,6.22,16.0,0.0,0.0,100.0
1768809467.97,22.12,9.24,16.0,6.28,16.0,0.0,0.0,65.3
1768809469.35,23.5,9.33,16.0,6.29,16.0,0.0,0.0,100.0
1768809470.72,24.87,9.38,16.0,6.28,16.0,0.0,0.0,100.0
1768809472.1,26.25,9.36,16.0,6.23,16.0,0.0,0.0,100.0
1768809473.48,27.63,9.27,16.0,6.23,16.0,0.0,0.0,100.0
1768809474.89,29.04,9.26,16.0,6.23,16.0,0.0,0.0,100.0
1768809476.27,30.42,9.27,16.0,6.23,16.0,0.0,0.0,100.0
1768809477.69,31.84,9.25,16.0,6.23,16.0,0.0,0.0,100.0
1768809479.08,33.23,9.31,16.0,6.23,16.0,0.0,0.0,100.0
1768809480.46,34.61,9.29,16.0,6.23,16.0,0.0,0.0,100.0
1768809481.83,35.98,9.3,16.0,6.23,16.0,0.0,0.0,100.0
1768809483.25,37.4,9.33,16.0,6.23,16.0,0.0,0.0,100.0
1768809484.63,38.78,9.32,16.0,6.23,16.0,0.0,0.0,100.0
1768809486.02,40.17,9.32,16.0,6.23,16.0,0.0,0.0,100.0
1768809487.4,41.55,9.29,16.0,6.23,16.0,0.0,0.0,100.0
