timestamp,elapsed_sec,ram_used_gb,ram_total_gb,vram_used_gb,vram_total_gb,disk_read_mb_s,disk_write_mb_s,cpu_pct
1768824435.37,0.1,9.26,12.0,6.29,16.0,0.0,0.0,100.0
1768824436.84,1.57,9.32,12.0,6.29,16.0,0.0,0.0,100.0
1768824438.28,3.01,9.27,12.0,6.29,16.0,0.0,0.0,100.0
1768824439.66,4.4,9.38,12.0,6.25,16.0,0.0,0.0,100.0
1768824441.08,5.81,9.31,12.0,6.25,16.0,0.0,0.0,100.0
1768824442.45,7.19,9.47,12.0,6.25,16.0,0.0,0.0,100.0
1768824443.84,8.57,9.37,12.0,6.23,16.0,0.0,0.0,100.0
1768824445.22,9.95,9.27,12.0,6.24,16.0,0.0,0.0,100.0
1768824446.59,11.33,9.3,12.0,6.24,16.0,0.0,0.0,100.0
1768824447.96,12.69,9.25,12.0,6.24,16.0,0.0,0.0,100.0
1768824449.33,14.06,9.3,12.0,6.24,16.0,0.0,0.0,100.0
1768824450.69,15.43,9.29,12.0,6.24,16.0,0.0,0.0,100.0
1768824452.07,16.8,9.27,12.0,6.18,16.0,0.0,0.0,100.0
1768824453.46,18.19,9.38,12.0,6.16,16.0,0.0,0.0,100.0
1768824454.84,19.58,9.37,12.0,6.16,16.0,0.0,0.0,100.0
1768824456.22,20.95,9.32,12.0,6.16,16.0,0.0,0.0,100.0
1768824457.6,22.33,9.26,12.0,6.16,16.0,0.0,0.0,100.0
1768824458.98,23.71,9.25,12.0,6.16,16.0,0.0,0.0,100.0
1768824460.36,25.1,9.28,12.0,6.16,16.0,0.0,0.0,100.0
1768824461.74,26.47,9.31,12.0,6.16,16.0,0.0,0.0,100.0
1768824463.12,27.86,9.33,12.0,6.26,16.0,0.0,0.0,100.0
1768824464.52,29.25,9.37,12.0,6.26,16.0,0.0,0.0,100.0
1768824465.93,30.66,9.34,12.0,6.26,16.0,0.0,0.0,100.0
1768824467.3,32.03,9.26,12.0,6.26,16.0,0.0,0.0,100.0
1768824468.68,33.41,9.29,12.0,6.26,16.0,0.0,0.0,100.0
