timestamp,elapsed_sec,ram_used_gb,ram_total_gb,vram_used_gb,vram_total_gb,disk_read_mb_s,disk_write_mb_s,cpu_pct
1768825455.16,0.1,9.32,16.0,6.19,16.0,0.0,0.0,100.0
1768825456.52,1.46,9.24,16.0,6.19,16.0,0.0,0.0,100.0
1768825457.9,2.84,9.16,16.0,6.19,16.0,0.0,0.0,100.0
1768825459.27,4.21,9.34,16.0,6.17,16.0,0.0,0.0,100.0
1768825460.66,5.6,9.32,16.0,6.17,16.0,0.0,0.0,100.0
1768825462.12,7.06,9.27,16.0,6.17,16.0,0.0,0.0,100.0
1768825463.5,8.44,9.21,16.0,6.12,16.0,0.0,0.0,100.0
1768825464.93,9.87,9.3,16.0,6.12,16.0,0.0,0.0,100.0
1768825466.3,11.24,9.25,16.0,6.12,16.0,0.0,0.0,100.0
1768825467.68,12.61,9.19,16.0,6.12,16.0,0.0,0.0,100.0
1768825469.08,14.01,9.14,16.0,6.13,16.0,0.0,0.0,100.0
1768825470.45,15.39,9.24,16.0,6.13,16.0,0.0,0.0,100.0
1768825471.83,16.77,9.15,16.0,6.13,16.0,0.0,0.0,100.0
1768825473.21,18.15,9.29,16.0,6.23,16.0,0.0,0.0,100.0
1768825474.58,19.52,9.19,16.0,6.23,16.0,0.0,0.0,100.0
1768825475.95,20.89,9.12,16.0,6.23,16.0,0.0,0.0,100.0
1768825477.32,22.26,9.14,16.0,6.23,16.0,0.0,0.0,100.0
1768825478.69,23.63,9.11,16.0,6.23,16.0,0.0,0.0,100.0
1768825480.06,24.99,9.16,16.0,6.23,16.0,0.0,0.0,100.0
1768825481.42,26.36,9.17,16.0,6.23,16.0,0.0,0.0,100.0
1768825482.79,27.73,9.17,16.0,6.23,16.0,0.0,0.0,100.0
1768825484.16,29.1,9.11,16.0,6.23,16.0,0.0,0.0,100.0
1768825485.53,30.47,9.15,16.0,6.23,16.0,0.0,0.0,100.0
1768825486.9,31.84,9.22,16.0,6.23,16.0,0.0,0.0,100.0
1768825488.31,33.25,9.32,16.0,6.23,16.0,0.0,0.0,100.0
1768825489.74,34.68,9.32,16.0,6.14,16.0,0.0,0.0,100.0
