timestamp,elapsed_sec,ram_used_gb,ram_total_gb,vram_used_gb,vram_total_gb,disk_read_mb_s,disk_write_mb_s,cpu_pct
1768810556.54,0.1,8.33,9.0,5.8,16.0,0.0,0.0,0.0
1768810557.9,1.47,9.05,9.0,5.84,16.0,0.0,0.0,0.0
1768810559.27,2.84,10.5,9.0,6.25,16.0,0.0,0.0,13.4
1768810560.67,4.23,10.65,9.0,6.25,16.0,0.0,0.0,100.0
1768810562.03,5.6,10.64,9.0,6.26,16.0,0.0,0.0,100.0
1768810563.41,6.98,10.6,9.0,6.26,16.0,0.0,0.0,100.0
1768810564.79,8.36,10.49,9.0,6.26,16.0,0.0,0.0,100.0
1768810566.15,9.72,10.55,9.0,6.26,16.0,0.0,0.0,100.0
1768810567.52,11.09,10.52,9.0,6.27,16.0,0.0,0.0,100.0
1768810568.89,12.46,10.56,9.0,6.27,16.0,0.0,0.0,100.0
1768810570.26,13.82,10.55,9.0,6.27,16.0,0.0,0.0,100.0
1768810571.62,15.19,10.57,9.0,6.27,16.0,0.0,0.0,100.0
1768810572.99,16.56,10.51,9.0,6.27,16.0,0.0,0.0,99.3
1768810574.41,17.97,10.55,9.0,6.27,16.0,0.0,0.0,100.0
1768810575.82,19.39,10.54,9.0,6.27,16.0,0.0,0.0,100.0
1768810577.23,20.8,10.47,9.0,6.3,16.0,0.0,0.0,100.0
1768810578.62,22.19,10.53,9.0,6.3,16.0,0.0,0.0,100.0
1768810580.0,23.57,10.55,9.0,6.3,16.0,0.0,0.0,100.0
1768810581.38,24.95,10.49,9.0,6.3,16.0,0.0,0.0,100.0
1768810582.77,26.34,10.54,9.0,6.3,16.0,0.0,0.0,100.0
1768810584.16,27.73,10.53,9.0,6.3,16.0,0.0,0.0,100.0
1768810585.55,29.11,10.53,9.0,6.3,16.0,0.0,0.0,100.0
1768810586.94,30.5,10.49,9.0,6.3,16.0,0.0,0.0,100.0
1768810588.33,31.9,10.49,9.0,6.3,16.0,0.0,0.0,100.0
1768810589.73,33.3,10.5,9.0,6.3,16.0,0.0,0.0,100.0
1768810591.13,34.69,10.47,9.0,6.3,16.0,0.0,0.0,100.0
1768810592.54,36.1,10.49,9.0,6.3,16.0,0.0,0.0,100.0
1768810593.97,37.53,10.51,9.0,6.3,16.0,0.0,0.0,100.0
1768810595.45,39.02,10.48,9.0,6.31,16.0,0.0,0.0,100.0
1768810596.89,40.46,10.45,9.0,6.31,16.0,0.0,0.0,100.0
