timestamp,elapsed_sec,ram_used_gb,ram_total_gb,vram_used_gb,vram_total_gb,disk_read_mb_s,disk_write_mb_s,cpu_pct
1768825246.3,0.1,7.39,16.0,5.84,16.0,0.0,0.0,19.6
1768825247.69,1.5,8.87,16.0,6.21,16.0,0.0,0.0,5.8
1768825249.13,2.93,8.97,16.0,6.24,16.0,0.0,0.0,100.0
1768825250.5,4.3,9.15,16.0,6.23,16.0,0.0,0.0,100.0
1768825251.9,5.7,9.0,16.0,6.23,16.0,0.0,0.0,100.0
1768825253.27,7.08,8.92,16.0,6.23,16.0,0.0,0.0,100.0
1768825254.65,8.45,8.92,16.0,6.23,16.0,0.0,0.0,100.0
1768825256.02,9.83,8.95,16.0,6.22,16.0,0.0,0.0,100.0
1768825257.4,11.2,8.94,16.0,6.22,16.0,0.0,0.0,100.0
1768825258.78,12.58,8.88,16.0,6.16,16.0,0.0,0.0,100.0
1768825260.16,13.96,8.94,16.0,6.16,16.0,0.0,0.0,100.0
1768825261.54,15.34,8.91,16.0,6.17,16.0,0.0,0.0,100.0
1768825262.92,16.72,8.88,16.0,6.15,16.0,0.0,0.0,100.0
1768825264.29,18.09,8.88,16.0,6.15,16.0,0.0,0.0,100.0
1768825265.67,19.47,8.89,16.0,6.25,16.0,0.0,0.0,100.0
1768825267.08,20.88,8.97,16.0,6.25,16.0,0.0,0.0,100.0
1768825268.45,22.25,8.95,16.0,6.25,16.0,0.0,0.0,100.0
1768825269.83,23.63,8.96,16.0,6.25,16.0,0.0,0.0,100.0
1768825271.2,25.0,8.9,16.0,6.25,16.0,0.0,0.0,100.0
1768825272.61,26.41,9.14,16.0,6.24,16.0,0.0,0.0,100.0
1768825274.01,27.81,8.96,16.0,6.25,16.0,0.0,0.0,100.0
1768825275.4,29.2,8.94,16.0,6.25,16.0,0.0,0.0,100.0
1768825276.78,30.59,8.97,16.0,6.25,16.0,0.0,0.0,100.0
1768825278.16,31.96,9.02,16.0,6.24,16.0,0.0,0.0,100.0
1768825279.59,33.39,9.05,16.0,6.24,16.0,0.0,0.0,100.0
1768825281.11,34.91,9.03,16.0,6.24,16.0,0.0,0.0,100.0
1768825282.52,36.32,9.04,16.0,6.19,16.0,0.0,0.0,100.0
1768825283.92,37.72,9.04,16.0,6.16,16.0,0.0,0.0,100.0
