timestamp,elapsed_sec,ram_used_gb,ram_total_gb,vram_used_gb,vram_total_gb,disk_read_mb_s,disk_write_mb_s,cpu_pct
1768778141.15,0.11,7.57,16.0,5.82,16.0,0.0,0.0,68.0
1768778142.52,1.48,9.64,16.0,6.2,16.0,0.0,0.0,100.0
1768778143.91,2.86,9.61,16.0,6.17,16.0,0.0,0.0,100.0
1768778145.33,4.29,9.58,16.0,6.17,16.0,0.0,0.0,100.0
1768778146.72,5.68,9.62,16.0,6.18,16.0,0.0,0.0,100.0
1768778148.1,7.06,9.64,16.0,6.18,16.0,0.0,0.0,100.0
1768778149.49,8.45,9.63,16.0,6.18,16.0,0.0,0.0,100.0
1768778150.87,9.83,9.68,16.0,6.12,16.0,0.0,0.0,100.0
1768778152.26,11.22,9.67,16.0,6.12,16.0,0.0,0.0,100.0
1768778153.66,12.62,9.64,16.0,6.12,16.0,0.0,0.0,100.0
1768778155.03,13.99,9.64,16.0,6.13,16.0,0.0,0.0,99.8
1768778156.42,15.38,9.61,16.0,6.17,16.0,0.0,0.0,100.0
1768778157.82,16.78,9.58,16.0,6.17,16.0,0.0,0.0,100.0
1768778159.22,18.18,9.57,16.0,6.17,16.0,0.0,0.0,100.0
1768778160.63,19.58,9.64,16.0,6.17,16.0,0.0,0.0,100.0
1768778162.09,21.05,9.63,16.0,6.18,16.0,0.0,0.0,100.0
1768778163.52,22.48,9.59,16.0,6.18,16.0,0.0,0.0,100.0
1768778164.92,23.88,9.54,16.0,6.17,16.0,0.0,0.0,100.0
1768778166.33,25.29,9.63,16.0,6.17,16.0,0.0,0.0,100.0
1768778167.74,26.7,9.65,16.0,6.17,16.0,0.0,0.0,100.0
1768778169.14,28.1,9.64,16.0,6.17,16.0,0.0,0.0,100.0
1768778170.56,29.52,9.6,16.0,6.17,16.0,0.0,0.0,100.0
1768778171.98,30.94,9.56,16.0,6.14,16.0,0.0,0.0,100.0
1768778173.38,32.34,9.65,16.0,6.13,16.0,0.0,0.0,100.0
1768778174.8,33.76,9.61,16.0,6.13,16.0,0.0,0.0,100.0
1768778176.21,35.17,9.63,16.0,6.13,16.0,0.0,0.0,100.0
1768778177.64,36.59,9.68,16.0,6.13,16.0,0.0,0.0,100.0
1768778179.09,38.04,9.64,16.0,6.13,16.0,0.0,0.0,100.0
1768778180.5,39.45,9.67,16.0,6.13,16.0,0.0,0.0,100.0
1768778181.93,40.89,9.68,16.0,6.13,16.0,0.0,0.0,100.0
1768778183.35,42.3,9.74,16.0,6.13,16.0,0.0,0.0,100.0
1768778184.85,43.81,9.8,16.0,6.13,16.0,0.0,0.0,100.0
1768778186.3,45.26,9.78,16.0,6.13,16.0,0.0,0.0,100.0
1768778187.71,46.67,9.81,16.0,6.13,16.0,0.0,0.0,100.0
1768778189.31,48.27,9.78,16.0,6.18,16.0,0.0,0.0,100.0
1768778190.75,49.7,9.76,16.0,6.18,16.0,0.0,0.0,100.0
1768778192.18,51.14,9.77,16.0,6.18,16.0,0.0,0.0,100.0
1768778193.62,52.58,9.8,16.0,6.17,16.0,0.0,0.0,100.0
1768778195.36,54.32,9.85,16.0,6.1,16.0,0.0,0.0,0.0
1768778197.46,56.41,9.82,16.0,6.12,16.0,0.0,0.0,100.0
1768778198.98,57.94,9.74,16.0,6.12,16.0,0.0,0.0,100.0
1768778200.44,59.4,9.74,16.0,6.13,16.0,0.0,0.0,100.0
1768778201.89,60.85,9.74,16.0,6.1,16.0,0.0,0.0,100.0
1768778203.62,62.57,9.74,16.0,6.14,16.0,0.0,0.0,0.0
1768778205.73,64.69,9.74,16.0,6.13,16.0,0.0,0.0,100.0
1768778207.45,66.4,9.78,16.0,6.19,16.0,0.0,0.0,100.0
1768778208.97,67.93,9.76,16.0,6.1,16.0,0.0,0.0,100.0
1768778210.83,69.79,9.67,16.0,6.13,16.0,0.0,0.0,100.0
1768778212.28,71.23,9.52,16.0,6.13,16.0,0.0,0.0,100.0
1768778213.7,72.65,9.49,16.0,6.13,16.0,0.0,0.0,100.0
1768778215.15,74.11,9.47,16.0,6.14,16.0,0.0,0.0,100.0
1768778216.59,75.54,9.53,16.0,6.14,16.0,0.0,0.0,100.0
