timestamp,elapsed_sec,ram_used_gb,ram_total_gb,vram_used_gb,vram_total_gb,disk_read_mb_s,disk_write_mb_s,cpu_pct
1768860557.08,0.1,7.84,16.0,5.78,16.0,0.0,0.0,17.3
1768860557.64,0.66,8.84,16.0,5.8,16.0,0.0,0.0,7.1
1768860558.22,1.25,9.19,16.0,5.7,16.0,0.0,0.0,19.1
1768860558.84,1.87,9.46,16.0,6.19,16.0,0.0,0.0,25.0
1768860559.54,2.56,9.46,16.0,6.13,16.0,0.0,0.0,100.0
1768860560.37,3.39,9.44,16.0,6.11,16.0,0.0,0.0,100.0
1768860561.34,4.36,9.38,16.0,6.12,16.0,0.0,0.0,100.0
1768860562.1,5.13,9.4,16.0,6.12,16.0,0.0,0.0,100.0
1768860562.75,5.78,9.56,16.0,6.1,16.0,0.0,0.0,100.0
1768860563.37,6.39,9.45,16.0,6.11,16.0,0.0,0.0,100.0
1768860563.95,6.97,9.44,16.0,6.11,16.0,0.0,0.0,100.0
1768860564.52,7.54,9.37,16.0,6.13,16.0,0.0,0.0,94.9
1768860565.09,8.12,9.38,16.0,6.12,16.0,0.0,0.0,100.0
1768860565.7,8.72,9.42,16.0,6.13,16.0,0.0,0.0,100.0
1768860566.29,9.32,9.36,16.0,6.13,16.0,0.0,0.0,100.0
1768860566.86,9.88,9.32,16.0,6.13,16.0,0.0,0.0,100.0
1768860567.42,10.45,9.32,16.0,6.14,16.0,0.0,0.0,100.0
1768860568.01,11.03,9.32,16.0,6.14,16.0,0.0,0.0,100.0
1768860568.6,11.63,9.23,16.0,6.12,16.0,0.0,0.0,100.0
1768860569.42,12.44,9.34,16.0,6.11,16.0,0.0,0.0,100.0
1768860570.17,13.2,9.45,16.0,6.12,16.0,0.0,0.0,100.0
1768860570.76,13.78,9.42,16.0,6.11,16.0,0.0,0.0,100.0
1768860571.7,14.72,9.44,16.0,6.1,16.0,0.0,0.0,100.0
1768860572.69,15.71,9.57,16.0,6.1,16.0,0.0,0.0,100.0
1768860573.55,16.57,9.45,16.0,6.13,16.0,0.0,0.0,100.0
1768860574.16,17.18,9.41,16.0,6.13,16.0,0.0,0.0,100.0
1768860574.88,17.9,9.44,16.0,6.13,16.0,0.0,0.0,98.2
1768860575.48,18.5,9.44,16.0,6.13,16.0,0.0,0.0,100.0
1768860576.16,19.18,9.41,16.0,6.13,16.0,0.0,0.0,99.8
1768860576.97,19.99,9.27,16.0,6.11,16.0,0.0,0.0,97.0
1768860577.83,20.85,9.23,16.0,6.23,16.0,0.0,0.0,100.0
1768860578.56,21.58,9.21,16.0,6.23,16.0,0.0,0.0,100.0
1768860579.15,22.18,9.13,16.0,6.23,16.0,0.0,0.0,100.0
1768860579.77,22.8,9.15,16.0,6.23,16.0,0.0,0.0,100.0
1768860580.43,23.45,9.32,16.0,6.22,16.0,0.0,0.0,100.0
1768860581.14,24.17,9.44,16.0,6.12,16.0,0.0,0.0,100.0
