timestamp,elapsed_sec,ram_used_gb,ram_total_gb,vram_used_gb,vram_total_gb,disk_read_mb_s,disk_write_mb_s,cpu_pct
1768826583.37,0.11,9.32,16.0,6.21,16.0,0.0,0.0,100.0
1768826583.93,0.66,9.42,16.0,6.2,16.0,0.0,0.0,100.0
1768826584.52,1.25,9.36,16.0,6.2,16.0,0.0,0.0,100.0
1768826585.11,1.84,9.46,16.0,6.19,16.0,0.0,0.0,100.0
1768826585.72,2.45,9.46,16.0,6.19,16.0,0.0,0.0,100.0
1768826586.3,3.03,9.33,16.0,6.19,16.0,0.0,0.0,100.0
1768826586.88,3.61,9.33,16.0,6.2,16.0,0.0,0.0,100.0
1768826587.46,4.19,9.27,16.0,6.2,16.0,0.0,0.0,100.0
1768826588.05,4.78,9.18,16.0,6.19,16.0,0.0,0.0,100.0
1768826588.63,5.36,9.17,16.0,6.2,16.0,0.0,0.0,100.0
1768826589.21,5.94,9.13,16.0,6.2,16.0,0.0,0.0,100.0
1768826589.82,6.55,9.25,16.0,6.2,16.0,0.0,0.0,100.0
1768826590.39,7.12,9.26,16.0,6.2,16.0,0.0,0.0,100.0
1768826590.95,7.68,9.16,16.0,6.2,16.0,0.0,0.0,100.0
1768826591.52,8.25,9.17,16.0,6.2,16.0,0.0,0.0,100.0
1768826592.1,8.83,9.18,16.0,6.2,16.0,0.0,0.0,100.0
1768826592.66,9.39,9.18,16.0,6.2,16.0,0.0,0.0,100.0
1768826593.23,9.96,9.17,16.0,6.2,16.0,0.0,0.0,100.0
1768826593.8,10.53,9.14,16.0,6.14,16.0,0.0,0.0,100.0
1768826594.38,11.11,9.1,16.0,6.14,16.0,0.0,0.0,100.0
1768826594.95,11.68,9.13,16.0,6.14,16.0,0.0,0.0,100.0
1768826595.52,12.25,9.12,16.0,6.14,16.0,0.0,0.0,100.0
1768826596.09,12.82,9.09,16.0,6.14,16.0,0.0,0.0,100.0
1768826596.66,13.39,9.11,16.0,6.15,16.0,0.0,0.0,100.0
1768826597.24,13.97,9.11,16.0,6.15,16.0,0.0,0.0,100.0
1768826597.83,14.56,9.07,16.0,6.15,16.0,0.0,0.0,100.0
1768826598.4,15.13,9.07,16.0,6.15,16.0,0.0,0.0,100.0
1768826598.98,15.71,9.11,16.0,6.15,16.0,0.0,0.0,100.0
1768826599.56,16.29,9.1,16.0,6.15,16.0,0.0,0.0,100.0
1768826600.15,16.89,9.14,16.0,6.15,16.0,0.0,0.0,100.0
1768826600.73,17.46,9.14,16.0,6.15,16.0,0.0,0.0,100.0
1768826601.31,18.04,9.09,16.0,6.18,16.0,0.0,0.0,100.0
1768826601.91,18.64,9.15,16.0,6.24,16.0,0.0,0.0,100.0
1768826602.5,19.23,9.09,16.0,6.24,16.0,0.0,0.0,100.0
1768826603.09,19.82,9.06,16.0,6.24,16.0,0.0,0.0,100.0
1768826603.73,20.46,9.03,16.0,6.24,16.0,0.0,0.0,100.0
1768826604.3,21.03,9.04,16.0,6.24,16.0,0.0,0.0,100.0
1768826604.87,21.6,9.05,16.0,6.24,16.0,0.0,0.0,100.0
1768826605.48,22.21,9.06,16.0,6.24,16.0,0.0,0.0,100.0
1768826606.08,22.81,9.06,16.0,6.24,16.0,0.0,0.0,100.0
1768826606.65,23.38,9.04,16.0,6.24,16.0,0.0,0.0,100.0
1768826607.23,23.96,9.04,16.0,6.24,16.0,0.0,0.0,100.0
1768826607.8,24.53,9.04,16.0,6.24,16.0,0.0,0.0,100.0
1768826608.4,25.13,9.04,16.0,6.24,16.0,0.0,0.0,100.0
1768826609.01,25.74,9.13,16.0,6.24,16.0,0.0,0.0,100.0
1768826609.59,26.32,9.16,16.0,6.24,16.0,0.0,0.0,100.0
1768826610.2,26.93,9.13,16.0,6.24,16.0,0.0,0.0,100.0
1768826610.79,27.52,9.13,16.0,6.24,16.0,0.0,0.0,100.0
1768826611.38,28.11,9.12,16.0,6.24,16.0,0.0,0.0,100.0
1768826611.95,28.68,9.06,16.0,6.24,16.0,0.0,0.0,100.0
1768826612.53,29.26,9.06,16.0,6.24,16.0,0.0,0.0,100.0
1768826613.14,29.88,9.06,16.0,6.25,16.0,0.0,0.0,100.0
1768826613.73,30.46,9.1,16.0,6.25,16.0,0.0,0.0,100.0
1768826614.35,31.08,9.11,16.0,6.25,16.0,0.0,0.0,100.0
1768826614.93,31.66,9.1,16.0,6.24,16.0,0.0,0.0,100.0
1768826615.51,32.24,9.12,16.0,6.25,16.0,0.0,0.0,100.0
1768826616.1,32.83,9.11,16.0,6.25,16.0,0.0,0.0,100.0
1768826616.68,33.42,9.12,16.0,6.25,16.0,0.0,0.0,100.0
1768826617.29,34.02,9.1,16.0,6.25,16.0,0.0,0.0,100.0
1768826617.88,34.61,9.08,16.0,6.25,16.0,0.0,0.0,100.0
1768826618.51,35.24,9.08,16.0,6.25,16.0,0.0,0.0,100.0
1768826619.1,35.83,9.04,16.0,6.25,16.0,0.0,0.0,100.0
1768826619.71,36.44,9.12,16.0,6.25,16.0,0.0,0.0,100.0
1768826620.33,37.06,9.15,16.0,6.26,16.0,0.0,0.0,100.0
1768826620.94,37.67,9.13,16.0,6.26,16.0,0.0,0.0,100.0
1768826621.54,38.27,9.1,16.0,6.26,16.0,0.0,0.0,100.0
1768826622.18,38.91,9.07,16.0,6.26,16.0,0.0,0.0,100.0
1768826622.77,39.5,9.07,16.0,6.26,16.0,0.0,0.0,100.0
1768826623.36,40.09,9.07,16.0,6.26,16.0,0.0,0.0,0.0
