timestamp,elapsed_sec,ram_used_gb,ram_total_gb,vram_used_gb,vram_total_gb,disk_read_mb_s,disk_write_mb_s,cpu_pct
1768861751.5,0.1,8.5,16.0,5.85,16.0,0.0,0.0,13.1
1768861752.06,0.67,8.87,16.0,5.87,16.0,0.0,0.0,3.8
1768861752.65,1.26,9.42,16.0,5.71,16.0,0.0,0.0,18.0
1768861753.26,1.87,9.6,16.0,5.68,16.0,0.0,0.0,27.1
1768861753.97,2.58,9.69,16.0,5.67,16.0,0.0,0.0,16.4
1768861754.64,3.25,9.64,16.0,6.22,16.0,0.0,0.0,100.0
1768861755.22,3.83,9.64,16.0,6.22,16.0,0.0,0.0,100.0
1768861755.79,4.39,9.6,16.0,6.22,16.0,0.0,0.0,100.0
1768861756.34,4.95,9.56,16.0,6.22,16.0,0.0,0.0,100.0
1768861756.91,5.51,9.5,16.0,6.19,16.0,0.0,0.0,100.0
1768861757.46,6.07,9.5,16.0,6.17,16.0,0.0,0.0,100.0
1768861758.02,6.63,9.51,16.0,6.16,16.0,0.0,0.0,100.0
1768861758.61,7.22,9.46,16.0,6.16,16.0,0.0,0.0,100.0
1768861759.22,7.83,9.54,16.0,6.16,16.0,0.0,0.0,100.0
1768861759.8,8.41,9.55,16.0,6.16,16.0,0.0,0.0,100.0
1768861760.39,9.0,9.49,16.0,6.16,16.0,0.0,0.0,100.0
1768861760.96,9.57,9.48,16.0,6.16,16.0,0.0,0.0,100.0
1768861761.54,10.14,9.49,16.0,6.16,16.0,0.0,0.0,100.0
1768861762.11,10.72,9.5,16.0,6.16,16.0,0.0,0.0,100.0
1768861762.69,11.3,9.5,16.0,6.16,16.0,0.0,0.0,100.0
1768861763.27,11.87,9.51,16.0,6.17,16.0,0.0,0.0,100.0
1768861763.84,12.45,9.51,16.0,6.17,16.0,0.0,0.0,100.0
1768861764.43,13.04,9.52,16.0,6.17,16.0,0.0,0.0,100.0
1768861765.0,13.61,9.51,16.0,6.17,16.0,0.0,0.0,100.0
1768861765.58,14.19,9.52,16.0,6.17,16.0,0.0,0.0,100.0
1768861766.19,14.8,9.54,16.0,6.16,16.0,0.0,0.0,100.0
1768861766.77,15.37,9.54,16.0,6.16,16.0,0.0,0.0,100.0
1768861767.34,15.95,9.51,16.0,6.16,16.0,0.0,0.0,100.0
1768861767.91,16.52,9.51,16.0,6.16,16.0,0.0,0.0,100.0
1768861768.49,17.1,9.51,16.0,6.17,16.0,0.0,0.0,100.0
1768861769.11,17.71,9.51,16.0,6.16,16.0,0.0,0.0,100.0
1768861769.69,18.3,9.5,16.0,6.15,16.0,0.0,0.0,100.0
1768861770.28,18.89,9.49,16.0,6.15,16.0,0.0,0.0,100.0
1768861770.89,19.49,9.48,16.0,6.15,16.0,0.0,0.0,100.0
1768861771.51,20.11,9.44,16.0,6.15,16.0,0.0,0.0,100.0
1768861772.09,20.7,9.43,16.0,6.15,16.0,0.0,0.0,100.0
1768861772.67,21.28,9.43,16.0,6.15,16.0,0.0,0.0,100.0
1768861773.27,21.87,9.44,16.0,6.15,16.0,0.0,0.0,100.0
1768861773.85,22.46,9.44,16.0,6.15,16.0,0.0,0.0,100.0
1768861774.47,23.08,9.42,16.0,6.15,16.0,0.0,0.0,100.0
1768861775.14,23.75,9.42,16.0,6.15,16.0,0.0,0.0,100.0
1768861775.75,24.36,9.43,16.0,6.24,16.0,0.0,0.0,29.1
1768861776.34,24.95,9.54,16.0,6.24,16.0,0.0,0.0,100.0
1768861776.96,25.57,9.53,16.0,6.24,16.0,0.0,0.0,100.0
