timestamp,elapsed_sec,ram_used_gb,ram_total_gb,vram_used_gb,vram_total_gb,disk_read_mb_s,disk_write_mb_s,cpu_pct
1768851338.58,0.1,9.95,16.0,6.21,16.0,0.0,0.0,100.0
1768851339.14,0.66,10.02,16.0,6.21,16.0,0.0,0.0,100.0
1768851339.7,1.22,10.14,16.0,6.2,16.0,0.0,0.0,100.0
1768851340.36,1.88,9.97,16.0,6.19,16.0,0.0,0.0,100.0
1768851340.98,2.5,9.91,16.0,6.2,16.0,0.0,0.0,100.0
1768851341.61,3.13,9.9,16.0,6.2,16.0,0.0,0.0,100.0
1768851342.22,3.74,9.91,16.0,6.2,16.0,0.0,0.0,100.0
1768851342.84,4.36,9.76,16.0,6.2,16.0,0.0,0.0,100.0
1768851343.42,4.94,9.71,16.0,6.2,16.0,0.0,0.0,100.0
1768851344.06,5.58,9.75,16.0,6.2,16.0,0.0,0.0,100.0
1768851344.65,6.17,9.75,16.0,6.2,16.0,0.0,0.0,100.0
1768851345.23,6.75,9.72,16.0,6.2,16.0,0.0,0.0,100.0
1768851345.82,7.34,9.65,16.0,6.2,16.0,0.0,0.0,100.0
1768851346.39,7.91,9.65,16.0,6.2,16.0,0.0,0.0,100.0
1768851346.96,8.49,9.65,16.0,6.2,16.0,0.0,0.0,100.0
1768851347.54,9.06,9.7,16.0,6.2,16.0,0.0,0.0,100.0
1768851348.11,9.64,9.69,16.0,6.2,16.0,0.0,0.0,100.0
1768851348.69,10.21,9.7,16.0,6.2,16.0,0.0,0.0,100.0
1768851349.26,10.78,9.67,16.0,6.2,16.0,0.0,0.0,100.0
1768851349.84,11.36,9.63,16.0,6.2,16.0,0.0,0.0,100.0
1768851350.41,11.94,9.68,16.0,6.2,16.0,0.0,0.0,100.0
1768851351.0,12.52,9.63,16.0,6.2,16.0,0.0,0.0,100.0
1768851351.57,13.09,9.64,16.0,6.2,16.0,0.0,0.0,100.0
1768851352.15,13.67,9.68,16.0,6.2,16.0,0.0,0.0,100.0
1768851352.73,14.25,9.68,16.0,6.2,16.0,0.0,0.0,100.0
1768851353.32,14.85,9.7,16.0,6.2,16.0,0.0,0.0,100.0
1768851353.93,15.45,9.74,16.0,6.2,16.0,0.0,0.0,100.0
1768851354.5,16.02,9.75,16.0,6.21,16.0,0.0,0.0,100.0
1768851355.07,16.6,9.67,16.0,6.21,16.0,0.0,0.0,100.0
1768851355.66,17.19,9.65,16.0,6.21,16.0,0.0,0.0,100.0
1768851356.32,17.84,9.61,16.0,6.26,16.0,0.0,0.0,61.9
1768851356.89,18.41,9.69,16.0,6.26,16.0,0.0,0.0,100.0
1768851357.46,18.98,9.7,16.0,6.26,16.0,0.0,0.0,100.0
1768851358.03,19.55,9.67,16.0,6.26,16.0,0.0,0.0,100.0
1768851358.59,20.11,9.6,16.0,6.26,16.0,0.0,0.0,100.0
1768851359.16,20.68,9.59,16.0,6.26,16.0,0.0,0.0,100.0
1768851359.73,21.26,9.65,16.0,6.26,16.0,0.0,0.0,100.0
1768851360.3,21.82,9.65,16.0,6.26,16.0,0.0,0.0,100.0
1768851360.89,22.41,9.62,16.0,6.26,16.0,0.0,0.0,100.0
1768851361.49,23.01,9.64,16.0,6.26,16.0,0.0,0.0,100.0
1768851362.09,23.61,9.64,16.0,6.26,16.0,0.0,0.0,100.0
1768851362.66,24.18,9.63,16.0,6.26,16.0,0.0,0.0,100.0
1768851363.26,24.79,9.62,16.0,6.26,16.0,0.0,0.0,100.0
1768851363.86,25.38,9.6,16.0,6.26,16.0,0.0,0.0,100.0
1768851364.44,25.97,9.63,16.0,6.26,16.0,0.0,0.0,100.0
1768851365.02,26.54,9.66,16.0,6.26,16.0,0.0,0.0,100.0
1768851365.6,27.12,9.62,16.0,6.26,16.0,0.0,0.0,100.0
1768851366.17,27.69,9.6,16.0,6.26,16.0,0.0,0.0,100.0
1768851366.77,28.29,9.65,16.0,6.26,16.0,0.0,0.0,100.0
1768851367.38,28.9,9.64,16.0,6.26,16.0,0.0,0.0,100.0
1768851367.98,29.5,9.62,16.0,6.26,16.0,0.0,0.0,100.0
1768851368.55,30.07,9.66,16.0,6.26,16.0,0.0,0.0,100.0
1768851369.12,30.65,9.66,16.0,6.26,16.0,0.0,0.0,100.0
1768851369.7,31.23,9.7,16.0,6.26,16.0,0.0,0.0,100.0
1768851370.29,31.81,9.7,16.0,6.27,16.0,0.0,0.0,100.0
1768851370.87,32.39,9.69,16.0,6.27,16.0,0.0,0.0,100.0
1768851371.47,33.0,9.66,16.0,6.27,16.0,0.0,0.0,100.0
1768851372.06,33.58,9.66,16.0,6.27,16.0,0.0,0.0,100.0
1768851372.66,34.19,9.65,16.0,6.27,16.0,0.0,0.0,100.0
1768851373.25,34.77,9.64,16.0,6.27,16.0,0.0,0.0,100.0
1768851373.85,35.38,9.67,16.0,6.27,16.0,0.0,0.0,100.0
1768851374.49,36.01,9.72,16.0,6.26,16.0,0.0,0.0,100.0
1768851375.1,36.62,9.7,16.0,6.26,16.0,0.0,0.0,100.0
1768851375.72,37.24,9.67,16.0,6.26,16.0,0.0,0.0,100.0
1768851376.31,37.83,9.65,16.0,6.26,16.0,0.0,0.0,100.0
1768851376.92,38.44,9.61,16.0,6.27,16.0,0.0,0.0,100.0
1768851377.5,39.02,9.65,16.0,6.27,16.0,0.0,0.0,100.0
1768851378.08,39.61,9.65,16.0,6.27,16.0,0.0,0.0,100.0
1768851378.66,40.19,9.62,16.0,6.27,16.0,0.0,0.0,100.0
1768851379.24,40.76,9.64,16.0,6.27,16.0,0.0,0.0,100.0
1768851379.82,41.35,9.62,16.0,6.27,16.0,0.0,0.0,100.0
1768851380.41,41.93,9.61,16.0,6.27,16.0,0.0,0.0,100.0
1768851381.01,42.53,9.62,16.0,6.27,16.0,0.0,0.0,100.0
1768851381.59,43.12,9.62,16.0,6.27,16.0,0.0,0.0,100.0
1768851382.18,43.7,9.62,16.0,6.27,16.0,0.0,0.0,100.0
1768851382.77,44.3,9.64,16.0,6.27,16.0,0.0,0.0,100.0
1768851383.36,44.88,9.64,16.0,6.27,16.0,0.0,0.0,100.0
1768851383.95,45.47,9.78,16.0,6.26,16.0,0.0,0.0,100.0
1768851384.61,46.13,9.75,16.0,6.26,16.0,0.0,0.0,100.0
1768851385.22,46.74,9.59,16.0,6.26,16.0,0.0,0.0,100.0
1768851385.84,47.36,9.65,16.0,6.26,16.0,0.0,0.0,100.0
1768851386.45,47.97,9.7,16.0,6.26,16.0,0.0,0.0,100.0
1768851387.08,48.61,9.68,16.0,6.26,16.0,0.0,0.0,100.0
1768851387.68,49.21,9.67,16.0,6.26,16.0,0.0,0.0,100.0
1768851388.34,49.86,9.62,16.0,6.26,16.0,0.0,0.0,100.0
1768851388.93,50.45,9.64,16.0,6.26,16.0,0.0,0.0,100.0
1768851389.56,51.08,9.66,16.0,6.26,16.0,0.0,0.0,100.0
1768851390.17,51.7,9.73,16.0,6.26,16.0,0.0,0.0,100.0
1768851390.8,52.32,9.76,16.0,6.26,16.0,0.0,0.0,100.0
1768851391.39,52.91,9.76,16.0,6.26,16.0,0.0,0.0,100.0
1768851392.11,53.63,9.68,16.0,6.26,16.0,0.0,0.0,100.0
1768851392.7,54.22,9.68,16.0,6.26,16.0,0.0,0.0,100.0
1768851393.31,54.83,9.68,16.0,6.26,16.0,0.0,0.0,100.0
1768851393.94,55.46,9.68,16.0,6.26,16.0,0.0,0.0,100.0
1768851394.57,56.09,9.65,16.0,6.26,16.0,0.0,0.0,100.0
1768851395.18,56.71,9.65,16.0,6.26,16.0,0.0,0.0,100.0
1768851395.79,57.31,9.62,16.0,6.26,16.0,0.0,0.0,100.0
1768851396.39,57.91,9.62,16.0,6.26,16.0,0.0,0.0,100.0
1768851396.98,58.51,9.62,16.0,6.26,16.0,0.0,0.0,100.0
1768851397.58,59.11,9.61,16.0,6.26,16.0,0.0,0.0,100.0
1768851398.19,59.71,9.7,16.0,6.27,16.0,0.0,0.0,100.0
1768851398.8,60.32,9.71,16.0,6.27,16.0,0.0,0.0,100.0
1768851399.42,60.94,9.71,16.0,6.27,16.0,0.0,0.0,100.0
1768851400.05,61.57,9.68,16.0,6.27,16.0,0.0,0.0,100.0
1768851400.71,62.23,9.7,16.0,6.27,16.0,0.0,0.0,100.0
1768851401.34,62.86,9.7,16.0,6.27,16.0,0.0,0.0,100.0
1768851401.94,63.47,9.69,16.0,6.27,16.0,0.0,0.0,80.5
1768851402.6,64.12,9.72,16.0,6.27,16.0,0.0,0.0,100.0
1768851403.2,64.72,9.71,16.0,6.27,16.0,0.0,0.0,100.0
1768851403.82,65.34,9.65,16.0,6.27,16.0,0.0,0.0,100.0
1768851404.44,65.96,9.67,16.0,6.27,16.0,0.0,0.0,100.0
1768851405.06,66.58,9.68,16.0,6.27,16.0,0.0,0.0,100.0
1768851405.66,67.18,9.71,16.0,6.27,16.0,0.0,0.0,100.0
1768851406.34,67.86,9.97,16.0,6.26,16.0,0.0,0.0,100.0
1768851407.1,68.62,9.91,16.0,6.26,16.0,0.0,0.0,100.0
1768851407.7,69.23,9.91,16.0,6.26,16.0,0.0,0.0,100.0
1768851408.32,69.84,9.85,16.0,6.26,16.0,0.0,0.0,100.0
1768851408.95,70.48,9.89,16.0,6.24,16.0,0.0,0.0,100.0
